2572.983632840 
2572.983643220 
2572.983651990 
2572.983660710 
2572.983669450 
2572.983678040 
2572.983686740 
2572.983695360 
2572.983703930 
2572.983712540 
 2572.983721180
 2572.983729850
 2572.983738650
 2572.983747360
 2572.983755990
 2572.983764650
 2572.983773310
 2572.983782050
 2572.983790750
 2572.983799370
 2572.983808000
 2572.983816570
 2572.983825380
 2572.983834020
 2572.983842700
 2572.983851380
 2572.983860020
 2572.983868670
 2572.983877390
 2572.983886030
