 912.227803
 912.227811
 912.227816
 912.227822
 912.227828
 912.227834
 912.227839
 912.227845
 912.227851
 912.227857
 912.227862
 912.227868
 912.227874
 912.227879
 912.227885
 912.227891
 912.227896
 912.227902
 912.227908
 912.227913
 912.227919
 912.227925
 912.227930
 912.227936
 912.227942
 912.227948
 912.227953
 912.227959
 912.227964
 912.227970
